SMILES,Reason
CCCCCCCCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCOCCOCCOC)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=C6C7=C(C=CC8=C7C(=C5)C(=O)N(C8=O)CCCCCC)C(=O)N(C6=O)CCCCCC)C1=O,PDI core not found
CCCCCCN1C2=C(C3=C1C=C(S3)C4=C5C6=C(C=CC7=C6C(=C4)C(=O)N(C7=O)CCCCCC)C(=O)N(C5=O)CCCCCC)SC(=C2)C8=C9C1=C(C=CC2=C1C(=C8)C(=O)N(C2=O)CCCCCC)C(=O)N(C9=O)CCCCCC,PDI core not found
CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)C)SC(=C(C#N)C(=O)OC)S6)C1=O)SC(=C(C#N)C(=O)OC)S3,PDI core not found
CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)C)SC(=C(C#N)C7=CC=CC=C7)S6)C1=O)SC(=C(C#N)C8=CC=CC=C8)S3,PDI core not found
CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)C)SC(=C(C#N)C#N)S6)C1=O)SC(=C(C#N)C#N)S3,PDI core not found
CN1C(=O)C2=C3C(=C(SC3=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)C)C(=C(S6)C#N)C#N)C1=O)C#N)C#N,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)CC(C)CCCCCCCCCC)SC(=C(C#N)C7=CC=CC=C7)S6)C1=O)SC(=C(C#N)C8=CC=CC=C8)S3,PDI core not found
CCCCCCCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C6=CC7=C8C(=CC9=C2C8=C6C4=C6C2=C(C=C2C6=C(C=C4C5=C3C1=O)C(=O)N(C2=O)C(CCCCCCC)CCCCCCC)C1=C2C3=C(C=CC4=C3C(=C91)C(=O)N(C4=O)CCCCCCCC)C(=O)N(C2=O)CCCCCCCC)C(=O)N(C7=O)C(CCCCCCC)CCCCCCC)CCCCCCCC,PDI core not found
CCCCCCCCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCCCCCCC)C5=C6C7=C(C=CC8=C7C(=C5)C(=O)N(C8=O)CCCCCCCCCCCC)C(=O)N(C6=O)CCCCCCCCCCCC)C1=O,PDI core not found
CCCCCCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCCCCC)C5=C6C7=C(C=CC8=C7C(=C5)C(=O)N(C8=O)CCCCCCCCCC)C(=O)N(C6=O)CCCCCCCCCC)C1=O,PDI core not found
CCCCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCCC)C5=C6C7=C(C=CC8=C7C(=C5)C(=O)N(C8=O)CCCCCCCC)C(=O)N(C6=O)CCCCCCCC)C1=O,PDI core not found
CC1=CC2=C3C(=C(C=C4C3=C1C(=O)NC4=O)C)C(=O)NC2=O,PDI core not found
CC1=CC(=C(C=C1)C2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C)C3=O)S(=O)(=O)O,PDI core not found
CC1=CC(=CC(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(C=C(C=C6C)C(=O)O)C)C2=O)C)C(=O)O,PDI core not found
C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=NC=C6)C2=O,PDI core not found
CCCCC(CC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=CS5)C(=O)N(C3=O)CC(CC)CCCC)C6=CC=CS6,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)[N+](=C5C=CN(C=C5)CCCCCCC6=C(SC(=C6)C)C)C4=O)C1=O,PDI core not found
COC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CC8=CC=CC=C8)C(=O)NC(CC9=CNC1=CC=CC=C19)C(=O)OC)C4=O,PDI core not found
CCCCCCCCN1C(=O)C2=C(SC(=C2C1=O)C3=C4C(=C(S3)C5=C6C7=C(C=CC8=C7C(=C5)C(=O)N(C8=O)CCCCCC)C(=O)N(C6=O)CCCCCC)C(=O)N(C4=O)CCCCCCCC)C9=C1C2=C(C=CC3=C2C(=C9)C(=O)N(C3=O)CCCCCC)C(=O)N(C1=O)CCCCCC,PDI core not found
CC(C)(C)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN(C)C)C1=O,PDI core not found
CN(C)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCNC(=O)NCCSCC5C(C(C(O5)OC6C(C(CC(C6OC7C(C(C(C(O7)CN)O)O)N)N)N)O)O)OC8C(C(C(C(O8)CN)O)O)N)C1=O,PDI core not found
CN(C)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCNC(=S)NCCSCC5C(C(C(O5)OC6C(C(CC(C6OC7C(C(C(C(O7)CN)O)O)N)N)N)O)O)OC8C(C(C(C(O8)CN)O)O)N)C1=O,PDI core not found
CN(C)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCC(=O)NCCCCCN(CCCCNC(=S)NCCSCC5C(C(C(O5)OC6C(C(CC(C6OC7C(C(C(C(O7)CN)O)O)N)N)N)O)O)OC8C(C(C(C(O8)CN)O)O)N)CCCNC(=S)NCCSCC9C(C(C(O9)OC2C(C(CC(C2OC2C(C(C(C(O2)CN)O)O)N)N)N)O)O)OC2C(C(C(C(O2)CN)O)O)N)C1=O,PDI core not found
CN(C)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCC(=O)NCCCCCN(CCCCNC(=O)NCCSCC5C(C(C(O5)OC6C(C(CC(C6OC7C(C(C(C(O7)CN)O)O)N)N)N)O)O)OC8C(C(C(C(O8)CN)O)O)N)CCCNC(=S)NCCSCC9C(C(C(O9)OC2C(C(CC(C2OC2C(C(C(C(O2)CN)O)O)N)N)N)O)O)OC2C(C(C(C(O2)CN)O)O)N)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=CC6=C(S5)C7=C(S6)C=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCC)C(=O)N(C9=O)CCCCCC)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=CC=C(S5)C6=C7C8=C(C=CC9=C8C(=C6)C(=O)N(C9=O)CCCCCC)C(=O)N(C7=O)CCCCCC)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=CC6=C(S5)C7=C(C6=O)C=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCC)C(=O)N(C9=O)CCCCCC)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=NC6=C(S5)N=C(S6)C7=C8C9=C(C=CC2=C9C(=C7)C(=O)N(C2=O)CCCCCC)C(=O)N(C8=O)CCCCCC)C1=O,PDI core not found
CCCCCCCCCCCCC1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=CC(=C3C1=O)C5=CC6=C(S5)C7=C(C6=O)C=C(S7)C8=C9C1=C(C=CC2=C1C(=C8)C(=O)N(C2=O)CCCCCCCCCCCC)C(=O)N(C9=O)CCCCCCCCCCCC)CCCCCCCCCCCC,PDI core not found
CCCCCCCCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCCCCCCC)C5=NC6=C(S5)C7=C(C6=O)N=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCCCCCCCC)C(=O)N(C9=O)CCCCCCCCCCCC)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=CC6=C(C7=C(C=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCC)C(=O)N(C9=O)CCCCCC)C(=C6S5)OCCCCCC)OCCCCCC)C1=O,PDI core not found
CCCCCCC1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=CC6=C(S5)C=C(S6)C7=C8C9=C(C=CC2=C9C(=C7)C(=O)N(C2=O)CCCCCC)C(=O)N(C8=O)CCCCCC)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=CC6=C(S5)C7=C(C=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCC)C(=O)N(C9=O)CCCCCC)C2(C6=O)OCCO2)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=CC6=C(S5)C7=C(C=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCC)C(=O)N(C9=O)CCCCCC)C(=O)C6=O)C1=O,PDI core not found
CCCCCCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C#N)C(=O)N(C3=O)CCCCCCCCCCCC)C5=CC=C(S5)C6=NN=C(N=N6)C7=CC=C(S7)C8=CC9=C1C2=C8C(=O)N(C(=O)C2=CC(=C1C(=O)N(C9=O)CCCCCCCCCCCC)[N+]#[C-])CCCCCCCCCCCC,PDI core not found
CCCCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C#N)C(=O)N(C3=O)CCCCCCCCCC)C5=CC=C(S5)C6=NN=C(N=N6)C7=CC=C(S7)C8=CC9=C1C2=C8C(=O)N(C(=O)C2=CC(=C1C(=O)N(C9=O)CCCCCCCCCC)[N+]#[C-])CCCCCCCCCC,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=NC6=C(S5)C7=C(C6=O)N=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCC)C(=O)N(C9=O)CCCCCC)C1=O,PDI core not found
CCCCCCC1=C(SC2=C1C(=O)C3=C2SC(=C3CCCCCC)C4=C5C6=C(C=CC7=C6C(=C4)C(=O)N(C7=O)CCCCCC)C(=O)N(C5=O)CCCCCC)C8=C9C1=C(C=CC2=C1C(=C8)C(=O)N(C2=O)CCCCCC)C(=O)N(C9=O)CCCCCC,PDI core not found
CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN(C)C)C1=O,PDI core not found
CCCCCCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C#N)C(=O)N(C3=O)CCCCCCCCCCCC)C5=CC=C(S5)C6=NN=C(N=N6)C7=CC=C(S7)C8=C9C1=C(C=C(C2=C1C(=C8)C(=O)N(C2=O)C)C#N)C(=O)N(C9=O)CCCCCCCCCCCC,PDI core not found
CC1=CC2=C(C=C1)C(=C3CC(N(C(C3)(C)C)O)(C)C)C4=C(C2=C5CC(N(C(C5)(C)C)O)(C)C)C=CC(=C4)N6C(=O)C7=C8C(=CC=C9C8=C(C=C7)C(=O)N(C9=O)C)C6=O,PDI core not found
CCOCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C)C(C)C)C1=O,PDI core not found
CC1=CC=C(C=C1)C2=C(C=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C)C3=O)S(=O)(=O)O,PDI core not found
CC1=CC(=C(C=C1)C2=C(C=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C)C3=O)S(=O)(=O)O)C,PDI core not found
C1C(OC2=CSC=C2O1)COC(=O)CCCC(=O)OCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCOC(=O)CCCC(=O)OCC7COC8=CSC=C8O7)C3=O,PDI core not found
CCC1=C(C(=CC=C1)CC)N2C(=O)C3=C4C5=C(C(=C3)C6=CC=CC=C6)C(=O)N(C(=O)C5=CC(=C4C2=O)C7=CC=CC=C7)C(CC)CO,PDI core not found
CCC(CO)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=C(C=C(C=C5)[N+](=O)[O-])C)C1=O,PDI core not found
CCC(CO)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCO)C1=O,PDI core not found
CCC1=CC=CC(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC)CC(=O)C=C)C2=O)C,PDI core not found
CCC1=CC=CC(=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCOC(=O)C=C)C2=O)C,PDI core not found
CC(C)CC(CO)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCSCCO)C1=O,PDI core not found
CCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C=C)C1=O,PDI core not found
CC1=CC(=CC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C)C2=O)C(=O)O,PDI core not found
COC1=CC=C(C=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6=CC=C(C=C6)OC)C2=O,PDI core not found
CCCCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCOCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCCCCN9C=C(N=N9)CCC(=O)NCCCO)C5=O)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCC)C5=NC6=C(S5)C7=C(C(=O)C6=O)N=C(S7)C8=C9C2=C(C=CC3=C2C(=C8)C(=O)N(C3=O)CCCCCC)C(=O)N(C9=O)CCCCCC)C1=O,PDI core not found
CCCC1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C5=CC=CC=C5NC4=C6C7=C3C(=C8C(=C7C(=O)N(C6=O)C9=C(C=CC=C9C(C)C)CCC)C1=CC=CC=C1N8)C2=O,PDI core not found
CC(C)C1=CC=CC=C1N2C(=O)C3=C4C5=CC=CC=C5NC4=C6C7=C3C(=C8C(=C7C(=O)N(C6=O)C9=CC=CC=C9C(C)C)C1=CC=CC=C1N8)C2=O,PDI core not found
CN(CCCNC(=O)CC1CCC=C1)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCN(C)CCCNC(=O)CC6CCC=C6)C2=O,PDI core not found
CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=CS5)C(=O)N(C3=O)C)C6=CC=CS6,PDI core not found
CC1=CC=C(C=C1)OC2=CC=C(C=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC(=C(C=C7)C8=C(C=C(C=C8)N9C(=O)C1=C2C(=CC=C4C2=C(C=C1)C(=O)N(C4=O)C)C9=O)S(O)(O)O)S(O)(O)O)C3=O,PDI core not found
C[N+](C)(CCCNC(=O)CC1CCC=C1)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCC[N+](C)(C)CCCNC(=O)CC6CCC=C6)C2=O,PDI core not found
CC(C)C1=C(C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)N5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)C(C)C)C5=O)C1=O)O,PDI core not found
C1CC(C=C1)C(=O)NCCCN2CCN(CC2)CCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCCN7CCN(CC7)CCCNC(=O)C8CCC=C8)C3=O,PDI core not found
C1CC(C=C1)NC(=O)CCCN2CCN(CC2)CCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCCN7CCN(CC7)CCCC(=O)NC8CCC=C8)C3=O,PDI core not found
CCCCCC(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=C(C4=O)N5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)C(C)CCCCC)C5=O)O)C1=O,PDI core not found
CN(CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCN(C)CC5CCCC5)C1=O)CC6CCCC6,PDI core not found
CCCCN1C(=O)C2=CC(=C3C4=C2C(=C(C=C4C(=O)N(C3=O)C)C(C=CCC)SC)C1=O)C(CCC#C)SC,PDI core not found
CN(CCCNC(=O)CC1CCC=C1)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCCCCCNC(=O)CC6CCC=C6)C2=O,PDI core not found
C1=CC(=CC(=C1)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
C1=CC=C(C(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O)O,PDI core not found
C1=CC(=CN=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
CC(=O)C1=CC(=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
C1=CC=NC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)NC4=O)C(=O)N(C2=O)C5=CC=NC=C5,PDI core not found
CC(=O)OCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)NC4=O)C1=O,PDI core not found
CC1=CC(=C(C=C1)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
C1=CC(=CC=C1N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O)O,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)NC4=O)C(=O)N(C2=O)CCCCO,PDI core not found
COC1=CC(=C(C=C1)OC)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)NC4=O)C(=O)N(C2=O)CCO,PDI core not found
C1=CC=C2C(=C1)C=CC=C2N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=CC8=CC=CC=C87)C3=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=NC=C5)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)NC4=O)C1=O,PDI core not found
CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC(=C4C5=C(C=C(C(=C35)C2=O)C#N)C(=O)N(C4=O)C6=C(C=CC=C6C(C)C)C(C)C)C#N,PDI core not found
CC(C)C(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(=O)NC(C)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)O)C2=O,PDI core not found
CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CO)CO)C2=O,PDI core not found
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCCCCCC)CCCCCCCCCC)C1=O,PDI core not found
C[NH+](C)CCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC[NH+](C)C)C1=O,PDI core not found
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C3C(=CC(=C4C3=C(C=C2)C(=O)N(C4=O)CC(CCCCCCCC)CCCCCCCCCC)C5=CC=C(S5)C6=CC=CS6)C1=O,PDI core not found
CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C5=C(C=C3)C(=O)N(C(=O)C5=C6C(=C4C2=O)C7=CC=CC=C7S6)C8=C(C=CC=C8C(C)C)C(C)C,PDI core not found
CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C5=CC=CC=C5SC4=C6C7=C3C(=C8C(=C7C(=O)N(C6=O)C9=C(C=CC=C9C(C)C)C(C)C)C1=CC=CC=C1S8)C2=O,PDI core not found
CC(C)CC(C(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(C)C)C(=O)O)C1=O,PDI core not found
CC1=C(C(=NN1)C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=C(NN=C6C)C)C2=O,PDI core not found
C1CCC(C(C1)N)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCCC6N)C2=O,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)C5=CN=CN=C5)C(=O)N(C2=O)C6=CN=CN=C6,PDI core not found
C1=CC(=CC(=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=NC=C6)C2=O)NC(=O)C7=NC(=CC=C7)C(=NC8=CC(=CC=C8)N9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C(=O)N(C3=O)C1=CC=NC=C1)C9=O)O,PDI core not found
C1=CC(=CC=C1N)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)N)C2=O,PDI core not found
C1CCC2C(C1)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7CCCCC7N8C(=O)C9=C1C(=CC=C4C1=C(C=C9)C(=O)N(C4=O)C1CCCCC1N1C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N2C6=O)C1=O)C8=O)C3=O,PDI core not found
C1CC(OC1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
C1=CC2=C(C=CC=N2)C(=C1)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C7=CC=CC8=C7C=CC=N8)C3=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCCCCOC(=O)C=C)C1=O,PDI core not found
C=CC(=O)OCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOC(=O)C=C)C1=O,PDI core not found
CC(N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)NC4=O)C1=O)OC(C)(C)C(C)(C(=O)C5CCC(CC5)C(=O)C(C)(C)C)C6(C(OCC(COC(C(OCC(CO6)(C)C)(C)C(C)(C)O)(C)C)(CO)CO)(C)C)C,PDI core not found
CN1C(=O)C2=C3C(=C4C5=C2C(=C6C(=C5C(=O)N(C4=O)C)SC(=C(C#N)C(=O)OC)S6)C1=O)SC(=C(C#N)C(=O)O)S3,PDI core not found
CC1=C(C2=C3C4=C5C(=C6C(=C(SC6=C4C(=O)N(C3=O)C)C#N)C#N)C(=O)N(C(=O)C5=C2S1)C)C#N,PDI core not found
CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C5=CC=CC=C5OC4=C6C7=C3C(=C8C(=C7C(=O)N(C6=O)C9=C(C=CC=C9C(C)C)C(C)C)C1=CC=CC=C1O8)C2=O,PDI core not found
CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C4C5=CC=CC=C5NC4=C6C7=C3C(=C8C9=CC=CC=C9NC8=C7C(=O)N(C6=O)C1=C(C=CC=C1C(C)C)C(C)C)C2=O,PDI core not found
CN(C)CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCC(=O)NCCCCCN(CCCCNC(=S)NCCSCC5C(C(C(O5)OC6C(C(CC(C6OC7C(C(C(C(O7)CN)O)O)N)N)N)O)O)OC8C(C(C(C(O8)CN)O)O)N)CCCNC(=S)NCCSCC9C(C(C(O9)OC2C(C(CC(C2OC2C(C(C(C(O2)CN)O)O)N)N)N)O)O)OC2C(C(C(C(O2)CN)O)O)N)C1=O,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=CS5)C(=O)N(C3=O)CC(CCCCCCCCCC)CCCCCCCCCCCC)C6=CC=CS6,PDI core not found
CCCCCCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C=O)C(=O)N(C3=O)CCCCCCCC)C6=CC=C(S6)C=O,PDI core not found
CC(=O)CCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN(C)C)C1=O,PDI core not found
CN1C(=O)C2=C3C4=C(C5=C2C(=C(C(=C5C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9)C(=O)N(C(=O)C4=C2C(=C(C(=C(C2=C3C1=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C,PDI core not found
CN1C(=O)C2=C3C4=C(C5=C2C6=CC=CC=C6C7=CC=CC=C75)C(=O)N(C(=O)C4=C8C9=CC=CC=C9C2=CC=CC=C2C8=C3C1=O)C,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C#N)C(=O)N(C3=O)CCCC(CCCCCCCCCC)CCCCCCCCCCCC)C6=CC=C(S6)C#N,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CCCCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C#N)C(=O)N(C3=O)CCCCC(CCCCCCCCCC)CCCCCCCCCCCC)C6=CC=C(S6)C#N,PDI core not found
CCCCCCCCCCCCC(CCCCCCCCCC)CCN1C(=O)C2=CC(=C3C4=C(C=C(C(=C24)C1=O)C5=CC=C(S5)C#N)C(=O)N(C3=O)CCC(CCCCCCCCCC)CCCCCCCCCCCC)C6=CC=C(S6)C#N,PDI core not found
